Y Real,Y Predicho
340000000.0,323521065.1989566
390000000.0,402590304.43245566
230000000.0,245375237.8480259
340000000.0,301825686.4587422
200000000.0,228200786.2017611
450000000.0,549205980.0662543
295000000.0,403700761.82877266
210000000.0,262941991.63771874
420000000.0,252475712.12896678
239000000.0,350377463.377953
175000000.0,200623928.36082777
430000000.0,463849439.7399465
98000000.0,119524855.68522777
230000000.0,215975843.61722556
380000000.0,415482892.9000907
350000000.0,536824681.3958632
120000000.0,229462091.9059056
220000000.0,246138671.29446673
1180000000.0,1001412094.5260061
162000000.0,186288114.5579471
700000000.0,640062768.6498334
639000000.0,443190877.38840234
390000000.0,519081927.0110976
850000000.0,1117414771.6818216
1800000000.0,1550327631.5261836
